ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,460.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,458.0,340.0,340.0,340.0,1.0,1.0,273927.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,460.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,458.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,465.0,340.0,340.0,340.0,1.0,1.0,275061.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,458.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,465.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,462.0,340.0,340.0,340.0,1.0,1.0,275061.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,465.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,462.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,469.0,340.0,340.0,340.0,1.0,1.0,275928.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,462.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,469.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,466.0,340.0,340.0,340.0,1.0,1.0,275928.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,469.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,466.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,474.0,340.0,340.0,340.0,1.0,1.0,276687.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,466.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,474.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,472.0,340.0,340.0,340.0,1.0,1.0,276687.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,474.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,472.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,479.0,340.0,340.0,340.0,1.0,1.0,277351.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,472.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,479.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,476.0,340.0,340.0,340.0,1.0,1.0,277351.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,484.0,340.0,340.0,340.0,1.0,1.0,277932.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,476.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,484.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,481.0,340.0,340.0,340.0,1.0,1.0,277932.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,484.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,481.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,488.0,340.0,340.0,340.0,1.0,1.0,278441.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,481.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
